time,tcc_auto,tcc_empi
2026-04-17 00:00:07,75.0,100.0
2026-04-17 00:00:22,75.0,100.0
2026-04-17 00:00:37,75.0,100.0
2026-04-17 00:00:52,75.0,100.0
2026-04-17 00:01:07,75.0,100.0
2026-04-17 00:01:22,75.0,100.0
2026-04-17 00:01:37,75.0,100.0
2026-04-17 00:01:52,75.0,100.0
2026-04-17 00:02:07,75.0,100.0
2026-04-17 00:02:22,75.0,100.0
2026-04-17 00:02:37,75.0,100.0
2026-04-17 00:02:52,75.0,100.0
2026-04-17 00:03:07,75.0,100.0
2026-04-17 00:03:22,75.0,100.0
2026-04-17 00:03:37,75.0,100.0
2026-04-17 00:03:52,75.0,100.0
2026-04-17 00:04:07,75.0,100.0
2026-04-17 00:04:22,75.0,100.0
2026-04-17 00:04:37,75.0,100.0
2026-04-17 00:04:52,75.0,100.0
2026-04-17 00:05:07,75.0,100.0
2026-04-17 00:05:22,75.0,100.0
2026-04-17 00:05:37,75.0,100.0
2026-04-17 00:05:52,75.0,100.0
2026-04-17 00:06:07,75.0,100.0
2026-04-17 00:06:22,75.0,100.0
2026-04-17 00:06:37,75.0,100.0
2026-04-17 00:06:52,75.0,100.0
2026-04-17 00:07:07,75.0,100.0
2026-04-17 00:07:22,75.0,100.0
2026-04-17 00:07:37,75.0,100.0
2026-04-17 00:07:52,75.0,100.0
2026-04-17 00:08:07,75.0,100.0
2026-04-17 00:08:22,75.0,100.0
2026-04-17 00:08:37,75.0,100.0
2026-04-17 00:08:52,75.0,100.0
2026-04-17 00:09:07,75.0,100.0
2026-04-17 00:09:22,75.0,100.0
2026-04-17 00:09:37,87.5,100.0
2026-04-17 00:09:52,87.5,100.0
2026-04-17 00:10:07,87.5,100.0
2026-04-17 00:10:22,87.5,100.0
2026-04-17 00:10:37,87.5,100.0
2026-04-17 00:10:52,87.5,100.0
2026-04-17 00:11:07,87.5,100.0
2026-04-17 00:11:22,87.5,100.0
2026-04-17 00:11:37,87.5,100.0
2026-04-17 00:11:52,87.5,100.0
2026-04-17 00:12:07,87.5,100.0
2026-04-17 00:12:22,87.5,100.0
2026-04-17 00:12:37,87.5,100.0
2026-04-17 00:12:52,87.5,100.0
2026-04-17 00:13:07,87.5,100.0
2026-04-17 00:13:22,87.5,100.0
2026-04-17 00:13:37,87.5,100.0
2026-04-17 00:13:52,87.5,100.0
2026-04-17 00:14:07,87.5,100.0
2026-04-17 00:14:22,87.5,100.0
2026-04-17 00:14:37,87.5,100.0
2026-04-17 00:14:52,87.5,100.0
2026-04-17 00:15:07,87.5,100.0
2026-04-17 00:15:22,87.5,100.0
2026-04-17 00:15:37,87.5,100.0
2026-04-17 00:15:52,87.5,100.0
2026-04-17 00:16:07,87.5,100.0
2026-04-17 00:16:22,87.5,100.0
2026-04-17 00:16:37,87.5,100.0
2026-04-17 00:16:52,87.5,100.0
2026-04-17 00:17:07,87.5,100.0
2026-04-17 00:17:22,87.5,100.0
2026-04-17 00:17:37,87.5,100.0
2026-04-17 00:17:52,87.5,100.0
2026-04-17 00:18:07,87.5,100.0
2026-04-17 00:18:22,87.5,100.0
2026-04-17 00:18:37,87.5,100.0
2026-04-17 00:18:52,87.5,100.0
2026-04-17 00:19:07,87.5,100.0
2026-04-17 00:19:22,87.5,100.0
2026-04-17 00:19:37,87.5,100.0
2026-04-17 00:19:52,87.5,100.0
2026-04-17 00:20:07,87.5,100.0
2026-04-17 00:20:22,87.5,100.0
2026-04-17 00:20:37,87.5,100.0
2026-04-17 00:20:52,87.5,100.0
2026-04-17 00:21:07,87.5,100.0
2026-04-17 00:21:22,87.5,100.0
2026-04-17 00:21:37,87.5,100.0
2026-04-17 00:21:52,87.5,100.0
2026-04-17 00:22:07,87.5,100.0
2026-04-17 00:22:22,87.5,100.0
2026-04-17 00:22:37,87.5,100.0
2026-04-17 00:22:52,87.5,100.0
2026-04-17 00:23:07,87.5,100.0
2026-04-17 00:23:22,87.5,100.0
2026-04-17 00:23:37,87.5,100.0
2026-04-17 00:23:52,87.5,98.95833333333334
2026-04-17 00:24:07,87.5,98.96907216494846
2026-04-17 00:24:22,87.5,98.9795918367347
2026-04-17 00:24:37,87.5,98.98989898989899
2026-04-17 00:24:52,87.5,99.0
2026-04-17 00:25:07,87.5,99.00990099009901
2026-04-17 00:25:22,87.5,99.01960784313727
2026-04-17 00:25:37,87.5,99.02912621359224
2026-04-17 00:25:52,87.5,99.03846153846155
2026-04-17 00:26:07,87.5,99.04761904761905
2026-04-17 00:26:22,87.5,99.05660377358491
2026-04-17 00:26:37,87.5,99.06542056074767
2026-04-17 00:26:52,87.5,99.07407407407408
2026-04-17 00:27:07,87.5,99.08256880733946
2026-04-17 00:27:22,87.5,99.0909090909091
2026-04-17 00:27:37,87.5,99.09909909909909
2026-04-17 00:27:52,87.5,99.10714285714286
2026-04-17 00:28:07,87.5,98.23008849557522
2026-04-17 00:28:22,87.5,98.24561403508771
2026-04-17 00:28:37,87.5,98.26086956521739
2026-04-17 00:28:52,87.5,98.27586206896551
2026-04-17 00:29:07,87.5,98.29059829059828
2026-04-17 00:29:22,87.5,98.30508474576271
2026-04-17 00:29:37,87.5,98.31932773109243
2026-04-17 00:29:52,87.5,98.33333333333333
2026-04-17 00:30:07,87.5,98.34710743801654
2026-04-17 00:30:22,87.5,98.36065573770492
2026-04-17 00:30:37,87.5,98.3739837398374
2026-04-17 00:30:52,87.5,98.38709677419355
2026-04-17 00:31:07,87.5,98.4
2026-04-17 00:31:22,87.5,98.4126984126984
2026-04-17 00:31:37,87.5,98.4251968503937
2026-04-17 00:31:52,87.5,98.4375
2026-04-17 00:32:07,87.5,98.44961240310077
2026-04-17 00:32:22,87.5,98.46153846153847
2026-04-17 00:32:37,87.5,98.47328244274809
2026-04-17 00:32:52,87.5,98.48484848484848
2026-04-17 00:33:07,87.5,98.49624060150376
2026-04-17 00:33:22,87.5,98.50746268656717
2026-04-17 00:33:37,87.5,98.51851851851852
2026-04-17 00:33:52,87.5,98.52941176470588
2026-04-17 00:34:07,87.5,98.54014598540147
2026-04-17 00:34:22,87.5,98.55072463768117
2026-04-17 00:34:37,87.5,98.56115107913669
2026-04-17 00:34:52,87.5,98.57142857142858
2026-04-17 00:35:07,87.5,97.87234042553192
2026-04-17 00:35:22,87.5,97.88732394366197
2026-04-17 00:35:37,87.5,97.9020979020979
2026-04-17 00:35:52,87.5,97.91666666666666
2026-04-17 00:36:07,87.5,97.93103448275862
2026-04-17 00:36:22,87.5,97.94520547945206
2026-04-17 00:36:37,87.5,97.95918367346938
2026-04-17 00:36:52,87.5,97.97297297297297
2026-04-17 00:37:07,87.5,97.98657718120806
2026-04-17 00:37:22,87.5,98.0
2026-04-17 00:37:37,87.5,98.01324503311258
2026-04-17 00:37:52,87.5,98.02631578947368
2026-04-17 00:38:07,87.5,98.0392156862745
2026-04-17 00:38:22,87.5,98.05194805194806
2026-04-17 00:38:37,87.5,98.06451612903226
2026-04-17 00:38:52,87.5,98.07692307692307
2026-04-17 00:39:07,87.5,98.08917197452229
2026-04-17 00:39:22,87.5,98.10126582278481
2026-04-17 00:39:37,87.5,98.11320754716981
2026-04-17 00:39:52,87.5,97.5
2026-04-17 00:40:07,87.5,97.51552795031056
2026-04-17 00:40:22,87.5,97.53086419753086
2026-04-17 00:40:37,87.5,97.54601226993866
2026-04-17 00:40:52,87.5,97.5609756097561
2026-04-17 00:41:07,87.5,97.57575757575758
2026-04-17 00:41:22,87.5,97.59036144578313
2026-04-17 00:41:37,87.5,97.60479041916167
2026-04-17 00:41:52,87.5,97.61904761904762
2026-04-17 00:42:07,87.5,97.0414201183432
2026-04-17 00:42:22,87.5,96.47058823529412
2026-04-17 00:42:37,87.5,95.90643274853801
2026-04-17 00:42:52,87.5,95.34883720930233
2026-04-17 00:43:07,87.5,94.79768786127167
2026-04-17 00:43:22,87.5,94.25287356321839
2026-04-17 00:43:37,87.5,93.71428571428572
2026-04-17 00:43:52,87.5,93.18181818181817
2026-04-17 00:44:07,87.5,92.65536723163842
2026-04-17 00:44:22,87.5,92.13483146067416
2026-04-17 00:44:37,87.5,91.62011173184358
2026-04-17 00:44:52,87.5,91.11111111111111
2026-04-17 00:45:07,87.5,90.60773480662984
2026-04-17 00:45:22,87.5,90.10989010989012
2026-04-17 00:45:37,87.5,89.61748633879782
2026-04-17 00:45:52,87.5,89.13043478260869
2026-04-17 00:46:07,87.5,88.64864864864866
2026-04-17 00:46:22,87.5,88.17204301075269
2026-04-17 00:46:37,87.5,87.70053475935828
2026-04-17 00:46:52,75.0,87.2340425531915
2026-04-17 00:47:07,75.0,86.77248677248677
2026-04-17 00:47:22,75.0,86.31578947368422
2026-04-17 00:47:37,75.0,85.86387434554975
2026-04-17 00:47:52,75.0,85.41666666666666
2026-04-17 00:48:07,75.0,84.97409326424871
2026-04-17 00:48:22,75.0,84.5360824742268
