time,tcc_auto,tcc_empi
2026-03-03 00:00:00,50.0,100.0
2026-03-03 00:00:15,50.0,100.0
2026-03-03 00:00:30,50.0,100.0
2026-03-03 00:00:45,50.0,100.0
2026-03-03 00:01:00,50.0,100.0
2026-03-03 00:01:15,50.0,100.0
2026-03-03 00:01:30,50.0,100.0
2026-03-03 00:01:45,50.0,100.0
2026-03-03 00:02:00,50.0,100.0
2026-03-03 00:02:15,50.0,100.0
2026-03-03 00:02:30,50.0,100.0
2026-03-03 00:02:45,50.0,100.0
2026-03-03 00:03:00,50.0,92.3076923076923
2026-03-03 00:03:15,50.0,85.71428571428571
2026-03-03 00:03:30,50.0,80.0
2026-03-03 00:03:45,50.0,75.0
2026-03-03 00:04:00,50.0,70.58823529411765
2026-03-03 00:04:15,50.0,66.66666666666666
2026-03-03 00:04:30,50.0,63.1578947368421
2026-03-03 00:04:45,50.0,60.0
2026-03-03 00:05:00,50.0,57.14285714285714
2026-03-03 00:05:15,50.0,54.54545454545454
2026-03-03 00:05:30,50.0,52.17391304347826
2026-03-03 00:05:45,50.0,50.0
2026-03-03 00:06:00,50.0,48.0
2026-03-03 00:06:15,50.0,46.15384615384615
2026-03-03 00:06:30,50.0,44.44444444444444
2026-03-03 00:06:45,50.0,42.857142857142854
2026-03-03 00:07:00,50.0,41.37931034482759
2026-03-03 00:07:15,50.0,40.0
2026-03-03 00:07:30,37.5,38.70967741935484
2026-03-03 00:07:45,37.5,37.5
2026-03-03 00:08:00,37.5,36.36363636363637
2026-03-03 00:08:15,37.5,35.294117647058826
2026-03-03 00:08:30,37.5,34.285714285714285
2026-03-03 00:08:45,37.5,33.33333333333333
2026-03-03 00:09:00,37.5,32.432432432432435
2026-03-03 00:09:15,37.5,31.57894736842105
2026-03-03 00:09:30,37.5,30.76923076923077
2026-03-03 00:09:45,37.5,30.0
2026-03-03 00:10:00,50.0,29.268292682926827
2026-03-03 00:10:15,50.0,28.57142857142857
2026-03-03 00:10:30,50.0,27.906976744186046
2026-03-03 00:10:45,50.0,27.27272727272727
2026-03-03 00:11:00,50.0,26.666666666666668
2026-03-03 00:11:15,50.0,26.08695652173913
2026-03-03 00:11:30,37.5,25.53191489361702
2026-03-03 00:11:45,37.5,25.0
2026-03-03 00:12:00,37.5,24.489795918367346
2026-03-03 00:12:15,50.0,24.0
2026-03-03 00:12:30,50.0,23.52941176470588
2026-03-03 00:12:45,50.0,23.076923076923077
2026-03-03 00:13:00,50.0,22.641509433962266
2026-03-03 00:13:15,50.0,22.22222222222222
2026-03-03 00:13:30,37.5,21.818181818181817
2026-03-03 00:13:45,37.5,21.428571428571427
2026-03-03 00:14:00,37.5,21.052631578947366
2026-03-03 00:14:15,37.5,20.689655172413794
2026-03-03 00:14:30,37.5,20.33898305084746
2026-03-03 00:14:45,37.5,20.0
2026-03-03 00:15:00,37.5,19.672131147540984
2026-03-03 00:15:15,37.5,19.35483870967742
2026-03-03 00:15:30,37.5,19.047619047619047
2026-03-03 00:15:45,37.5,18.75
2026-03-03 00:16:00,37.5,18.461538461538463
2026-03-03 00:16:15,37.5,18.181818181818183
2026-03-03 00:16:30,37.5,17.91044776119403
2026-03-03 00:16:45,37.5,17.647058823529413
2026-03-03 00:17:00,37.5,17.391304347826086
2026-03-03 00:17:15,37.5,17.142857142857142
2026-03-03 00:17:30,37.5,16.901408450704224
2026-03-03 00:17:45,37.5,16.666666666666664
2026-03-03 00:18:00,37.5,16.43835616438356
2026-03-03 00:18:15,37.5,16.216216216216218
2026-03-03 00:18:30,37.5,16.0
2026-03-03 00:18:45,37.5,15.789473684210526
2026-03-03 00:19:00,37.5,15.584415584415584
2026-03-03 00:19:15,37.5,15.384615384615385
2026-03-03 00:19:30,37.5,15.18987341772152
2026-03-03 00:19:45,37.5,15.0
2026-03-03 00:20:00,37.5,14.814814814814813
2026-03-03 00:20:15,37.5,14.634146341463413
2026-03-03 00:20:30,37.5,14.457831325301203
2026-03-03 00:20:45,37.5,14.285714285714285
2026-03-03 00:21:00,37.5,14.117647058823529
2026-03-03 00:21:15,37.5,13.953488372093023
2026-03-03 00:21:30,37.5,13.793103448275861
2026-03-03 00:21:45,37.5,13.636363636363635
2026-03-03 00:22:00,37.5,13.48314606741573
2026-03-03 00:22:15,37.5,13.333333333333334
2026-03-03 00:22:30,37.5,13.186813186813188
2026-03-03 00:22:45,37.5,13.043478260869565
2026-03-03 00:23:00,37.5,13.978494623655912
2026-03-03 00:23:15,37.5,14.893617021276595
2026-03-03 00:23:30,37.5,15.789473684210526
2026-03-03 00:23:45,37.5,16.666666666666664
2026-03-03 00:24:00,37.5,17.525773195876287
2026-03-03 00:24:15,37.5,18.367346938775512
2026-03-03 00:24:30,37.5,19.19191919191919
2026-03-03 00:24:45,37.5,20.0
2026-03-03 00:25:00,37.5,20.792079207920793
2026-03-03 00:25:15,37.5,21.568627450980394
2026-03-03 00:25:30,37.5,22.330097087378643
2026-03-03 00:25:45,37.5,23.076923076923077
