time,tcc_auto,tcc_empi
2026-03-09 00:00:08,12.5,0.0
2026-03-09 00:00:23,12.5,0.0
2026-03-09 00:00:38,12.5,0.0
2026-03-09 00:00:53,12.5,0.0
2026-03-09 00:01:08,12.5,0.0
2026-03-09 00:01:23,12.5,0.0
2026-03-09 00:01:38,12.5,0.0
2026-03-09 00:01:53,12.5,0.0
2026-03-09 00:02:08,12.5,0.0
2026-03-09 00:02:23,12.5,0.0
2026-03-09 00:02:38,12.5,0.0
2026-03-09 00:02:53,12.5,0.0
2026-03-09 00:03:08,12.5,0.0
2026-03-09 00:03:23,12.5,0.0
2026-03-09 00:03:38,12.5,0.0
2026-03-09 00:03:53,12.5,0.0
2026-03-09 00:04:08,12.5,0.0
2026-03-09 00:04:23,12.5,0.0
2026-03-09 00:04:38,12.5,0.0
2026-03-09 00:04:53,12.5,0.0
2026-03-09 00:05:08,12.5,0.0
2026-03-09 00:05:23,12.5,0.0
2026-03-09 00:05:38,12.5,0.0
2026-03-09 00:05:53,12.5,0.0
2026-03-09 00:06:08,12.5,0.0
2026-03-09 00:06:23,12.5,0.0
2026-03-09 00:06:38,12.5,0.0
2026-03-09 00:06:53,12.5,0.0
2026-03-09 00:07:08,12.5,0.0
2026-03-09 00:07:23,12.5,0.0
2026-03-09 00:07:38,12.5,0.0
2026-03-09 00:07:53,12.5,0.0
2026-03-09 00:08:08,12.5,0.0
2026-03-09 00:08:23,12.5,0.0
2026-03-09 00:08:38,12.5,0.0
2026-03-09 00:08:53,12.5,0.0
2026-03-09 00:09:08,12.5,0.0
2026-03-09 00:09:23,12.5,0.0
2026-03-09 00:09:38,12.5,0.0
2026-03-09 00:09:53,12.5,0.0
2026-03-09 00:10:08,12.5,0.0
2026-03-09 00:10:23,12.5,0.0
2026-03-09 00:10:38,12.5,0.0
2026-03-09 00:10:53,12.5,0.0
2026-03-09 00:11:08,12.5,0.0
2026-03-09 00:11:23,12.5,0.0
2026-03-09 00:11:38,12.5,0.0
2026-03-09 00:11:53,12.5,0.0
2026-03-09 00:12:08,12.5,0.0
2026-03-09 00:12:23,12.5,0.0
2026-03-09 00:12:38,12.5,0.0
2026-03-09 00:12:53,12.5,0.0
2026-03-09 00:13:08,12.5,0.0
2026-03-09 00:13:23,12.5,0.0
2026-03-09 00:13:38,12.5,0.0
2026-03-09 00:13:53,12.5,0.0
2026-03-09 00:14:08,12.5,0.0
2026-03-09 00:14:23,12.5,0.0
2026-03-09 00:14:38,12.5,0.0
2026-03-09 00:14:53,12.5,0.0
2026-03-09 00:15:08,12.5,0.0
2026-03-09 00:15:23,12.5,0.0
2026-03-09 00:15:38,12.5,0.0
2026-03-09 00:15:53,12.5,0.0
2026-03-09 00:16:08,12.5,0.0
2026-03-09 00:16:23,12.5,0.0
2026-03-09 00:16:38,12.5,0.0
2026-03-09 00:16:53,12.5,0.0
2026-03-09 00:17:08,12.5,0.0
2026-03-09 00:17:23,12.5,0.0
2026-03-09 00:17:38,12.5,0.0
2026-03-09 00:17:53,12.5,0.0
2026-03-09 00:18:08,12.5,0.0
2026-03-09 00:18:23,12.5,0.0
2026-03-09 00:18:38,12.5,0.0
2026-03-09 00:18:53,12.5,0.0
2026-03-09 00:19:08,12.5,0.0
2026-03-09 00:19:23,12.5,0.0
2026-03-09 00:19:38,12.5,0.0
2026-03-09 00:19:53,12.5,0.0
2026-03-09 00:20:08,12.5,0.0
2026-03-09 00:20:23,12.5,0.0
2026-03-09 00:20:38,12.5,0.0
2026-03-09 00:20:53,12.5,0.0
2026-03-09 00:21:08,12.5,0.0
2026-03-09 00:21:23,12.5,0.0
2026-03-09 00:21:38,12.5,0.0
2026-03-09 00:21:53,12.5,0.0
2026-03-09 00:22:08,12.5,0.0
2026-03-09 00:22:23,12.5,0.0
2026-03-09 00:22:38,12.5,0.0
2026-03-09 00:22:53,12.5,0.0
2026-03-09 00:23:08,12.5,0.0
2026-03-09 00:23:23,12.5,0.0
2026-03-09 00:23:38,12.5,0.0
2026-03-09 00:23:53,12.5,0.0
2026-03-09 00:24:08,12.5,0.0
2026-03-09 00:24:23,12.5,0.0
2026-03-09 00:24:38,12.5,0.0
2026-03-09 00:24:53,12.5,0.0
2026-03-09 00:25:08,12.5,0.0
2026-03-09 00:25:23,12.5,0.0
2026-03-09 00:25:38,12.5,0.0
2026-03-09 00:25:53,12.5,0.0
