time,tcc_auto,tcc_empi
2026-01-31 00:00:03,100.0,100.0
2026-01-31 00:00:18,100.0,100.0
2026-01-31 00:00:33,100.0,100.0
2026-01-31 00:00:48,100.0,100.0
2026-01-31 00:01:03,100.0,100.0
2026-01-31 00:01:18,100.0,100.0
2026-01-31 00:01:33,100.0,100.0
2026-01-31 00:01:48,100.0,100.0
2026-01-31 00:02:03,100.0,100.0
2026-01-31 00:02:18,100.0,100.0
2026-01-31 00:02:33,100.0,100.0
2026-01-31 00:02:48,100.0,100.0
2026-01-31 00:03:03,100.0,100.0
2026-01-31 00:03:18,100.0,100.0
2026-01-31 00:03:33,100.0,100.0
2026-01-31 00:03:48,100.0,100.0
2026-01-31 00:04:03,100.0,100.0
2026-01-31 00:04:18,100.0,100.0
2026-01-31 00:04:33,100.0,100.0
2026-01-31 00:04:48,100.0,100.0
2026-01-31 00:05:03,100.0,100.0
2026-01-31 00:05:18,100.0,100.0
2026-01-31 00:05:33,100.0,100.0
2026-01-31 00:05:48,100.0,100.0
2026-01-31 00:06:03,100.0,100.0
2026-01-31 00:06:18,100.0,100.0
2026-01-31 00:06:33,100.0,100.0
2026-01-31 00:06:48,100.0,100.0
2026-01-31 00:07:03,100.0,100.0
2026-01-31 00:07:18,100.0,100.0
2026-01-31 00:07:33,100.0,100.0
2026-01-31 00:07:48,100.0,100.0
2026-01-31 00:08:03,100.0,100.0
2026-01-31 00:08:18,100.0,100.0
2026-01-31 00:08:33,100.0,100.0
2026-01-31 00:08:48,100.0,100.0
2026-01-31 00:09:03,100.0,100.0
2026-01-31 00:09:18,100.0,100.0
2026-01-31 00:09:33,100.0,100.0
2026-01-31 00:09:48,100.0,100.0
2026-01-31 00:10:03,100.0,100.0
2026-01-31 00:10:18,100.0,100.0
2026-01-31 00:10:33,100.0,100.0
2026-01-31 00:10:48,100.0,100.0
2026-01-31 00:11:03,100.0,100.0
2026-01-31 00:11:18,100.0,100.0
2026-01-31 00:11:33,100.0,100.0
2026-01-31 00:11:48,100.0,100.0
2026-01-31 00:12:03,100.0,100.0
2026-01-31 00:12:18,100.0,100.0
2026-01-31 00:12:33,100.0,100.0
2026-01-31 00:12:48,100.0,100.0
2026-01-31 00:13:03,100.0,100.0
2026-01-31 00:13:18,100.0,100.0
2026-01-31 00:13:33,100.0,100.0
2026-01-31 00:13:48,100.0,100.0
2026-01-31 00:14:03,100.0,100.0
2026-01-31 00:14:18,100.0,100.0
2026-01-31 00:14:33,100.0,100.0
2026-01-31 00:14:48,100.0,100.0
2026-01-31 00:15:03,100.0,100.0
2026-01-31 00:15:18,100.0,100.0
2026-01-31 00:15:33,100.0,100.0
2026-01-31 00:15:48,100.0,100.0
2026-01-31 00:16:03,100.0,100.0
2026-01-31 00:16:18,100.0,100.0
2026-01-31 00:16:33,100.0,100.0
2026-01-31 00:16:48,100.0,100.0
2026-01-31 00:17:03,100.0,100.0
2026-01-31 00:17:18,100.0,100.0
2026-01-31 00:17:33,100.0,100.0
2026-01-31 00:17:48,100.0,100.0
2026-01-31 00:18:03,100.0,100.0
2026-01-31 00:18:18,100.0,100.0
2026-01-31 00:18:33,100.0,100.0
2026-01-31 00:18:48,100.0,100.0
2026-01-31 00:19:03,100.0,100.0
2026-01-31 00:19:18,100.0,100.0
2026-01-31 00:19:33,100.0,100.0
2026-01-31 00:19:48,100.0,100.0
2026-01-31 00:20:03,100.0,100.0
2026-01-31 00:20:18,100.0,100.0
2026-01-31 00:20:33,100.0,100.0
2026-01-31 00:20:48,100.0,100.0
2026-01-31 00:21:03,100.0,100.0
2026-01-31 00:21:18,100.0,100.0
2026-01-31 00:21:33,100.0,100.0
2026-01-31 00:21:48,100.0,100.0
2026-01-31 00:22:03,100.0,100.0
2026-01-31 00:22:18,100.0,100.0
2026-01-31 00:22:33,100.0,100.0
2026-01-31 00:22:48,100.0,100.0
2026-01-31 00:23:03,100.0,100.0
2026-01-31 00:23:18,100.0,100.0
2026-01-31 00:23:33,100.0,100.0
2026-01-31 00:23:48,100.0,100.0
2026-01-31 00:24:03,100.0,100.0
2026-01-31 00:24:18,100.0,100.0
2026-01-31 00:24:33,100.0,100.0
2026-01-31 00:24:48,100.0,100.0
2026-01-31 00:25:03,100.0,100.0
2026-01-31 00:25:18,100.0,100.0
