time,tcc_auto,tcc_empi,int_time
2026-02-12 00:00:06,100.0,100.0,38.598302742417296
2026-02-12 00:00:21,100.0,100.0,38.59695816763413
2026-02-12 00:00:36,100.0,100.0,38.59561359285096
2026-02-12 00:00:51,100.0,100.0,38.59426901806779
2026-02-12 00:01:06,100.0,100.0,38.59292444328462
2026-02-12 00:01:21,100.0,100.0,38.59157986850145
2026-02-12 00:01:36,100.0,100.0,38.59023529371828
2026-02-12 00:01:51,100.0,100.0,38.58889071893511
2026-02-12 00:02:06,100.0,100.0,38.58754614415194
2026-02-12 00:02:21,100.0,100.0,38.586201569368775
2026-02-12 00:02:36,100.0,100.0,38.5848569945856
2026-02-12 00:02:51,100.0,100.0,38.58351241980243
2026-02-12 00:03:06,100.0,100.0,38.58216784501926
2026-02-12 00:03:21,100.0,100.0,38.580823270236095
2026-02-12 00:03:36,100.0,100.0,38.57947869545293
2026-02-12 00:03:51,100.0,100.0,38.57813412066975
2026-02-12 00:04:06,100.0,100.0,38.576789545886584
2026-02-12 00:04:21,100.0,100.0,38.575444971103416
2026-02-12 00:04:36,100.0,100.0,38.57410039632025
2026-02-12 00:04:51,100.0,100.0,38.57275582153708
2026-02-12 00:05:06,100.0,100.0,38.57141124675391
2026-02-12 00:05:21,100.0,100.0,38.570066671970736
2026-02-12 00:05:36,100.0,100.0,38.56872209718757
2026-02-12 00:05:51,100.0,100.0,38.5673775224044
2026-02-12 00:06:06,100.0,100.0,38.56603294762123
2026-02-12 00:06:21,100.0,100.0,38.56468837283806
2026-02-12 00:06:36,100.0,100.0,38.56334379805489
2026-02-12 00:06:51,100.0,100.0,38.56199922327172
2026-02-12 00:07:06,100.0,100.0,38.56065464848855
2026-02-12 00:07:21,100.0,100.0,38.55931007370538
2026-02-12 00:07:36,100.0,100.0,38.557965498922215
2026-02-12 00:07:51,100.0,100.0,38.55662092413904
2026-02-12 00:08:06,100.0,100.0,38.55527634935587
2026-02-12 00:08:21,100.0,100.0,38.5539317745727
2026-02-12 00:08:36,100.0,100.0,38.552587199789535
2026-02-12 00:08:51,100.0,100.0,38.55124262500637
2026-02-12 00:09:06,100.0,100.0,38.54989805022319
2026-02-12 00:09:21,100.0,100.0,38.54855347544002
2026-02-12 00:09:36,100.0,100.0,38.547208900656855
2026-02-12 00:09:51,100.0,100.0,38.54586432587369
2026-02-12 00:10:06,100.0,100.0,38.54451975109052
2026-02-12 00:10:21,100.0,100.0,38.543175176307344
2026-02-12 00:10:36,100.0,100.0,38.541830601524175
2026-02-12 00:10:51,100.0,100.0,38.54048602674101
2026-02-12 00:11:06,100.0,100.0,38.53914145195784
2026-02-12 00:11:21,100.0,100.0,38.53779687717467
2026-02-12 00:11:36,100.0,100.0,38.5364523023915
2026-02-12 00:11:51,100.0,100.0,38.53510772760833
2026-02-12 00:12:06,100.0,100.0,38.53376315282516
2026-02-12 00:12:21,100.0,100.0,38.53241857804199
2026-02-12 00:12:36,100.0,100.0,38.53107400325882
2026-02-12 00:12:51,100.0,100.0,38.529729428475655
2026-02-12 00:13:06,100.0,100.0,38.52838485369248
2026-02-12 00:13:21,100.0,100.0,38.52704027890931
2026-02-12 00:13:36,100.0,100.0,38.52569570412614
2026-02-12 00:13:51,100.0,100.0,38.524351129342975
2026-02-12 00:14:06,100.0,100.0,38.52300655455981
2026-02-12 00:14:21,100.0,100.0,38.52166197977663
2026-02-12 00:14:36,100.0,100.0,38.52031740499346
2026-02-12 00:14:51,100.0,100.0,38.518972830210295
2026-02-12 00:15:06,100.0,100.0,38.51762825542713
2026-02-12 00:15:21,100.0,100.0,38.51628368064396
2026-02-12 00:15:36,100.0,100.0,38.51493910586078
2026-02-12 00:15:51,100.0,100.0,38.513594531077615
2026-02-12 00:16:06,100.0,100.0,38.51224995629445
2026-02-12 00:16:21,100.0,100.0,38.51090538151128
2026-02-12 00:16:36,100.0,100.0,38.50956080672811
2026-02-12 00:16:51,100.0,100.0,38.508216231944935
2026-02-12 00:17:06,100.0,100.0,38.50687165716177
2026-02-12 00:17:21,100.0,100.0,38.5055270823786
2026-02-12 00:17:36,100.0,100.0,38.50418250759543
2026-02-12 00:17:51,100.0,100.0,38.50283793281226
2026-02-12 00:18:06,100.0,100.0,38.501493358029094
2026-02-12 00:18:21,100.0,100.0,38.50014878324592
2026-02-12 00:18:36,100.0,100.0,38.49880420846275
2026-02-12 00:18:51,100.0,100.0,38.49745963367958
2026-02-12 00:19:06,100.0,100.0,38.496115058896414
2026-02-12 00:19:21,100.0,100.0,38.494770484113246
2026-02-12 00:19:36,100.0,100.0,38.49342590933007
2026-02-12 00:19:51,100.0,100.0,38.4920813345469
2026-02-12 00:20:06,100.0,100.0,38.490736759763735
2026-02-12 00:20:21,100.0,100.0,38.48939218498057
2026-02-12 00:20:36,100.0,100.0,38.4880476101974
2026-02-12 00:20:51,100.0,100.0,38.48670303541422
2026-02-12 00:21:06,100.0,100.0,38.485358460631055
2026-02-12 00:21:21,100.0,100.0,38.48401388584789
2026-02-12 00:21:36,100.0,100.0,38.48266931106472
2026-02-12 00:21:51,100.0,100.0,38.48132473628155
2026-02-12 00:22:06,100.0,100.0,38.479980161498375
2026-02-12 00:22:21,100.0,100.0,38.47863558671521
2026-02-12 00:22:36,100.0,100.0,38.47729101193204
2026-02-12 00:22:51,100.0,100.0,38.47594643714887
2026-02-12 00:23:06,100.0,100.0,38.4746018623657
2026-02-12 00:23:21,100.0,100.0,38.47325728758253
2026-02-12 00:23:36,100.0,100.0,38.47191271279936
2026-02-12 00:23:51,100.0,100.0,38.47056813801619
2026-02-12 00:24:06,100.0,100.0,38.46922356323302
2026-02-12 00:24:21,100.0,100.0,38.467878988449854
2026-02-12 00:24:36,100.0,100.0,38.466534413666686
2026-02-12 00:24:51,100.0,100.0,38.46518983888351
2026-02-12 00:25:06,100.0,100.0,38.46384526410034
2026-02-12 00:25:21,100.0,100.0,38.462500689317174
2026-02-12 00:25:36,100.0,100.0,38.461156114534006
2026-02-12 00:25:51,100.0,100.0,38.45981153975084
2026-02-12 00:26:06,100.0,100.0,38.45846696496766
2026-02-12 00:26:21,100.0,100.0,38.457122390184495
2026-02-12 00:26:36,100.0,100.0,38.455777815401326
2026-02-12 00:26:51,100.0,100.0,38.45443324061816
2026-02-12 00:27:06,100.0,100.0,38.45308866583499
2026-02-12 00:27:21,100.0,100.0,38.451744091051815
2026-02-12 00:27:36,100.0,100.0,38.45039951626865
2026-02-12 00:27:51,100.0,100.0,38.44905494148548
2026-02-12 00:28:06,100.0,100.0,38.44771036670231
2026-02-12 00:28:21,100.0,100.0,38.44636579191914
2026-02-12 00:28:36,100.0,100.0,38.44502121713597
2026-02-12 00:28:51,100.0,100.0,38.4436766423528
2026-02-12 00:29:06,100.0,100.0,38.44233206756963
2026-02-12 00:29:21,100.0,100.0,38.44098749278646
2026-02-12 00:29:36,100.0,100.0,38.439642918003294
2026-02-12 00:29:51,100.0,100.0,38.438298343220126
2026-02-12 00:30:06,100.0,100.0,38.43695376843695
2026-02-12 00:30:21,100.0,100.0,38.43560919365378
2026-02-12 00:30:36,100.0,100.0,38.434264618870614
2026-02-12 00:30:51,100.0,100.0,38.432920044087446
2026-02-12 00:31:06,100.0,100.0,38.43157546930428
2026-02-12 00:31:21,100.0,100.0,38.4302308945211
2026-02-12 00:31:36,100.0,100.0,38.428886319737934
2026-02-12 00:31:51,100.0,100.0,38.427541744954766
2026-02-12 00:32:06,100.0,100.0,38.4261971701716
2026-02-12 00:32:21,100.0,100.0,38.42485259538843
2026-02-12 00:32:36,100.0,100.0,38.423508020605254
2026-02-12 00:32:51,100.0,100.0,38.422163445822086
2026-02-12 00:33:06,100.0,100.0,38.42081887103892
2026-02-12 00:33:21,100.0,100.0,38.41947429625575
2026-02-12 00:33:36,100.0,100.0,38.41812972147258
2026-02-12 00:33:51,100.0,100.0,38.416785146689406
2026-02-12 00:34:06,100.0,100.0,38.41544057190624
2026-02-12 00:34:21,100.0,100.0,38.41409599712307
2026-02-12 00:34:36,100.0,100.0,38.4127514223399
2026-02-12 00:34:51,100.0,100.0,38.411406847556734
2026-02-12 00:35:06,100.0,100.0,38.41006227277356
2026-02-12 00:35:21,100.0,100.0,38.40871769799039
2026-02-12 00:35:36,100.0,100.0,38.40737312320722
2026-02-12 00:35:51,100.0,100.0,38.406028548424054
2026-02-12 00:36:06,100.0,99.34640522875817,38.404683973640886
2026-02-12 00:36:21,100.0,99.34640522875817,38.40333939885772
2026-02-12 00:36:36,100.0,99.34640522875817,38.40199482407454
2026-02-12 00:36:51,100.0,99.34640522875817,38.400650249291374
2026-02-12 00:37:06,100.0,99.34640522875817,38.399305674508206
2026-02-12 00:37:21,100.0,99.34640522875817,38.39796109972504
2026-02-12 00:37:36,100.0,99.34640522875817,38.39661652494187
2026-02-12 00:37:51,100.0,99.34640522875817,38.395271950158694
2026-02-12 00:38:06,100.0,99.34640522875817,38.393927375375526
2026-02-12 00:38:21,100.0,99.34640522875817,38.39258280059236
