time,tcc_auto,tcc_empi,int_time
2026-01-30 00:00:04,100.0,100.0,1.2813413387345676
2026-01-30 00:00:19,100.0,100.0,1.2806421923225306
2026-01-30 00:00:34,100.0,100.0,1.2799430459104935
2026-01-30 00:00:49,100.0,100.0,1.2792438994984565
2026-01-30 00:01:04,100.0,100.0,1.2785447530864196
2026-01-30 00:01:19,100.0,100.0,1.2778456066743824
2026-01-30 00:01:34,100.0,100.0,1.2771464602623455
2026-01-30 00:01:49,100.0,100.0,1.2764473138503083
2026-01-30 00:02:04,100.0,100.0,1.2757481674382714
2026-01-30 00:02:19,100.0,100.0,1.2750490210262342
2026-01-30 00:02:34,100.0,100.0,1.2743498746141972
2026-01-30 00:02:49,100.0,100.0,1.2736507282021603
2026-01-30 00:03:04,100.0,100.0,1.2729515817901231
2026-01-30 00:03:19,100.0,100.0,1.2722524353780862
2026-01-30 00:03:34,100.0,100.0,1.271553288966049
2026-01-30 00:03:49,100.0,100.0,1.270854142554012
2026-01-30 00:04:04,100.0,100.0,1.270154996141975
2026-01-30 00:04:19,100.0,100.0,1.269455849729938
2026-01-30 00:04:34,100.0,100.0,1.268756703317901
2026-01-30 00:04:49,100.0,100.0,1.2680575569058639
2026-01-30 00:05:04,100.0,100.0,1.267358410493827
2026-01-30 00:05:19,100.0,100.0,1.2666592640817897
2026-01-30 00:05:34,100.0,100.0,1.2659601176697528
2026-01-30 00:05:49,100.0,100.0,1.2652609712577156
2026-01-30 00:06:04,100.0,100.0,1.2645618248456787
2026-01-30 00:06:19,100.0,100.0,1.2638626784336418
2026-01-30 00:06:34,100.0,100.0,1.2631635320216046
2026-01-30 00:06:49,100.0,100.0,1.2624643856095676
2026-01-30 00:07:04,100.0,100.0,1.2617652391975307
2026-01-30 00:07:19,100.0,100.0,1.2610660927854935
2026-01-30 00:07:34,100.0,100.0,1.2603669463734564
2026-01-30 00:07:49,100.0,100.0,1.2596677999614194
2026-01-30 00:08:04,100.0,100.0,1.2589686535493825
2026-01-30 00:08:19,100.0,100.0,1.2582695071373453
2026-01-30 00:08:34,100.0,100.0,1.2575703607253084
2026-01-30 00:08:49,100.0,100.0,1.2568712143132714
2026-01-30 00:09:04,100.0,100.0,1.2561720679012343
2026-01-30 00:09:19,100.0,100.0,1.2554729214891973
2026-01-30 00:09:34,100.0,100.0,1.2547737750771601
2026-01-30 00:09:49,100.0,100.0,1.2540746286651232
2026-01-30 00:10:04,100.0,100.0,1.253375482253086
2026-01-30 00:10:19,100.0,100.0,1.252676335841049
2026-01-30 00:10:34,100.0,100.0,1.2519771894290121
2026-01-30 00:10:49,100.0,100.0,1.251278043016975
2026-01-30 00:11:04,100.0,100.0,1.250578896604938
2026-01-30 00:11:19,100.0,100.0,1.2498797501929009
2026-01-30 00:11:34,100.0,100.0,1.249180603780864
2026-01-30 00:11:49,100.0,100.0,1.2484814573688268
2026-01-30 00:12:04,100.0,100.0,1.2477823109567898
