time,tcc_auto,tcc_empi,int_time
2026-02-15 00:00:03,100.0,100.0,2.40899386574074
2026-02-15 00:00:18,100.0,100.0,2.4241020833333327
2026-02-15 00:00:33,100.0,100.0,2.439210300925925
2026-02-15 00:00:48,100.0,100.0,2.4543185185185177
2026-02-15 00:01:03,100.0,100.0,2.46942673611111
2026-02-15 00:01:18,100.0,100.0,2.4845349537037027
2026-02-15 00:01:33,100.0,100.0,2.499643171296295
2026-02-15 00:01:48,100.0,100.0,2.5147513888888886
2026-02-15 00:02:03,100.0,100.0,2.529859606481481
2026-02-15 00:02:18,100.0,100.0,2.5449678240740736
2026-02-15 00:02:33,100.0,100.0,2.560076041666666
2026-02-15 00:02:48,100.0,100.0,2.5751842592592586
2026-02-15 00:03:03,100.0,100.0,2.590292476851851
2026-02-15 00:03:18,100.0,100.0,2.6054006944444437
2026-02-15 00:03:33,100.0,100.0,2.620508912037036
2026-02-15 00:03:48,100.0,100.0,2.6356171296296287
2026-02-15 00:04:03,100.0,100.0,2.650725347222221
2026-02-15 00:04:18,100.0,100.0,2.6658335648148137
2026-02-15 00:04:33,100.0,100.0,2.680941782407407
2026-02-15 00:04:48,100.0,100.0,2.6960499999999996
2026-02-15 00:05:03,100.0,100.0,2.711158217592592
2026-02-15 00:05:18,100.0,100.0,2.7262664351851846
2026-02-15 00:05:33,100.0,100.0,2.741374652777777
2026-02-15 00:05:48,100.0,100.0,2.7564828703703697
2026-02-15 00:06:03,100.0,100.0,2.771591087962962
2026-02-15 00:06:18,100.0,100.0,2.7866993055555547
2026-02-15 00:06:33,100.0,100.0,2.801807523148147
2026-02-15 00:06:48,100.0,100.0,2.8169157407407397
2026-02-15 00:07:03,100.0,100.0,2.832023958333333
2026-02-15 00:07:18,100.0,100.0,2.8471321759259256
2026-02-15 00:07:33,87.5,100.0,2.862240393518518
2026-02-15 00:07:48,87.5,100.0,2.8773486111111106
2026-02-15 00:08:03,87.5,100.0,2.892456828703703
2026-02-15 00:08:18,87.5,100.0,2.9075650462962956
2026-02-15 00:08:33,87.5,100.0,2.922673263888888
2026-02-15 00:08:48,87.5,100.0,2.9377814814814807
2026-02-15 00:09:03,87.5,100.0,2.952889699074073
2026-02-15 00:09:18,87.5,100.0,2.9679979166666657
2026-02-15 00:09:33,87.5,100.0,2.983106134259258
2026-02-15 00:09:48,87.5,100.0,2.9982143518518516
2026-02-15 00:10:03,87.5,100.0,3.013322569444444
2026-02-15 00:10:18,87.5,100.0,3.0284307870370366
