time,tcc_auto,tcc_empi,int_time
2026-02-27 00:00:05,87.5,47.68392370572207,183.0808420210399
2026-02-27 00:00:20,87.5,47.82608695652174,183.06383948004068
2026-02-27 00:00:35,87.5,47.96747967479675,183.04683693904144
2026-02-27 00:00:50,87.5,48.10810810810811,183.0298343980422
2026-02-27 00:01:05,87.5,48.24797843665768,183.01283185704295
2026-02-27 00:01:20,87.5,48.10810810810811,182.99582931604374
2026-02-27 00:01:35,87.5,48.24797843665768,182.9788267750445
2026-02-27 00:01:50,87.5,48.38709677419355,182.96182423404525
2026-02-27 00:02:05,87.5,48.525469168900806,182.944821693046
2026-02-27 00:02:20,87.5,48.663101604278076,182.92781915204677
2026-02-27 00:02:35,87.5,48.8,182.91081661104755
2026-02-27 00:02:50,87.5,48.93617021276596,182.8938140700483
2026-02-27 00:03:05,87.5,49.07161803713528,182.87681152904906
2026-02-27 00:03:20,87.5,49.2063492063492,182.85980898804982
2026-02-27 00:03:35,87.5,49.340369393139845,182.84280644705058
2026-02-27 00:03:50,87.5,49.473684210526315,182.82580390605136
2026-02-27 00:04:05,87.5,49.60629921259843,182.80880136505212
2026-02-27 00:04:20,87.5,49.73821989528796,182.79179882405288
2026-02-27 00:04:35,87.5,49.869451697127936,182.77479628305363
2026-02-27 00:04:50,87.5,50.0,182.7577937420544
2026-02-27 00:05:05,87.5,50.12987012987013,182.74079120105517
2026-02-27 00:05:20,87.5,50.259067357512954,182.72378866005593
2026-02-27 00:05:35,87.5,50.3875968992248,182.7067861190567
2026-02-27 00:05:50,87.5,50.25773195876289,182.68978357805744
2026-02-27 00:06:05,87.5,50.128534704370175,182.67278103705823
2026-02-27 00:06:20,87.5,50.0,182.65577849605899
2026-02-27 00:06:35,87.5,50.127877237851656,182.63877595505974
2026-02-27 00:06:50,87.5,50.255102040816325,182.6217734140605
2026-02-27 00:07:05,87.5,50.38167938931297,182.60477087306126
2026-02-27 00:07:20,87.5,50.50761421319797,182.58776833206204
2026-02-27 00:07:35,87.5,50.63291139240506,182.5707657910628
2026-02-27 00:07:50,87.5,50.75757575757576,182.55376325006355
2026-02-27 00:08:05,87.5,50.88161209068011,182.5367607090643
2026-02-27 00:08:20,87.5,51.005025125628144,182.5197581680651
2026-02-27 00:08:35,87.5,51.127819548872175,182.50275562706585
2026-02-27 00:08:50,87.5,51.24999999999999,182.4857530860666
2026-02-27 00:09:05,87.5,51.3715710723192,182.46875054506737
2026-02-27 00:09:20,87.5,51.49253731343284,182.45174800406812
2026-02-27 00:09:35,87.5,51.61290322580645,182.4347454630689
2026-02-27 00:09:50,87.5,51.73267326732673,182.41774292206966
2026-02-27 00:10:05,87.5,51.85185185185185,182.40074038107042
2026-02-27 00:10:20,87.5,51.970443349753694,182.38373784007118
2026-02-27 00:10:35,87.5,52.08845208845209,182.36673529907193
