time,tcc_auto,tcc_empi,int_time
2026-02-26 00:00:07,12.5,41.08108108108108,92.08922019348289
2026-02-26 00:00:22,12.5,41.39784946236559,92.13507505346547
2026-02-26 00:00:37,12.5,41.711229946524064,92.18092991344805
2026-02-26 00:00:52,12.5,42.02127659574468,92.22678477343064
2026-02-26 00:01:07,12.5,42.32804232804233,92.27263963341323
2026-02-26 00:01:22,12.5,42.63157894736842,92.3184944933958
2026-02-26 00:01:37,12.5,42.93193717277487,92.3643493533784
2026-02-26 00:01:52,12.5,43.22916666666667,92.41020421336098
2026-02-26 00:02:07,12.5,43.523316062176164,92.45605907334357
2026-02-26 00:02:22,12.5,43.81443298969072,92.50191393332615
2026-02-26 00:02:37,12.5,44.1025641025641,92.54776879330873
2026-02-26 00:02:52,12.5,44.38775510204081,92.59362365329132
2026-02-26 00:03:07,12.5,44.67005076142132,92.6394785132739
2026-02-26 00:03:22,12.5,44.94949494949495,92.68533337325648
2026-02-26 00:03:37,12.5,45.22613065326633,92.73118823323907
2026-02-26 00:03:52,12.5,45.5,92.77704309322165
2026-02-26 00:04:07,12.5,45.77114427860697,92.82289795320423
2026-02-26 00:04:22,12.5,46.03960396039604,92.86875281318683
2026-02-26 00:04:37,12.5,46.30541871921182,92.9146076731694
2026-02-26 00:04:52,12.5,46.568627450980394,92.960462533152
2026-02-26 00:05:07,12.5,47.34299516908212,93.00631739313458
2026-02-26 00:05:22,12.5,47.59615384615385,93.05217225311716
2026-02-26 00:05:37,12.5,47.84688995215311,93.09802711309975
2026-02-26 00:05:52,12.5,48.095238095238095,93.14388197308233
2026-02-26 00:06:07,12.5,48.34123222748815,93.18973683306491
2026-02-26 00:06:22,12.5,48.58490566037736,93.2355916930475
2026-02-26 00:06:37,12.5,48.82629107981221,93.28144655303008
2026-02-26 00:06:52,12.5,49.06542056074766,93.32730141301266
2026-02-26 00:07:07,12.5,49.30232558139535,93.37315627299525
2026-02-26 00:07:22,12.5,49.53703703703704,93.41901113297783
2026-02-26 00:07:37,12.5,49.76958525345622,93.46486599296043
2026-02-26 00:07:52,12.5,50.0,93.510720852943
2026-02-26 00:08:07,12.5,50.2283105022831,93.55657571292559
2026-02-26 00:08:22,12.5,50.45454545454545,93.60243057290818
2026-02-26 00:08:37,12.5,50.678733031674206,93.64828543289076
2026-02-26 00:08:52,12.5,50.9009009009009,93.69414029287334
2026-02-26 00:09:07,12.5,51.12107623318386,93.73999515285593
2026-02-26 00:09:22,12.5,51.33928571428571,93.78585001283851
2026-02-26 00:09:37,12.5,51.55555555555556,93.83170487282109
2026-02-26 00:09:52,12.5,51.76991150442478,93.87755973280368
2026-02-26 00:10:07,12.5,51.98237885462555,93.92341459278626
2026-02-26 00:10:22,12.5,52.19298245614035,93.96926945276884
2026-02-26 00:10:37,12.5,52.81385281385281,94.01512431275142
2026-02-26 00:10:52,12.5,53.01724137931034,94.06097917273402
2026-02-26 00:11:07,12.5,53.21888412017167,94.10683403271659
2026-02-26 00:11:22,12.5,53.41880341880342,94.15268889269919
2026-02-26 00:11:37,12.5,53.61702127659574,94.19854375268177
2026-02-26 00:11:52,12.5,53.813559322033896,94.24439861266436
2026-02-26 00:12:07,12.5,54.008438818565395,94.29025347264694
2026-02-26 00:12:22,12.5,54.20168067226891,94.33610833262952
2026-02-26 00:12:37,12.5,54.39330543933054,94.3819631926121
2026-02-26 00:12:52,12.5,54.58333333333333,94.42781805259469
2026-02-26 00:13:07,12.5,54.77178423236515,94.47367291257727
2026-02-26 00:13:22,12.5,54.958677685950406,94.51952777255985
2026-02-26 00:13:37,12.5,55.144032921810705,94.56538263254244
2026-02-26 00:13:52,12.5,55.32786885245902,94.61123749252502
2026-02-26 00:14:07,12.5,55.51020408163265,94.65709235250762
2026-02-26 00:14:22,12.5,55.6910569105691,94.70294721249019
2026-02-26 00:14:37,12.5,55.87044534412956,94.74880207247278
2026-02-26 00:14:52,12.5,56.048387096774185,94.79465693245537
2026-02-26 00:15:07,12.5,56.22489959839358,94.84051179243795
2026-02-26 00:15:22,12.5,56.39999999999999,94.88636665242053
2026-02-26 00:15:37,12.5,56.573705179282875,94.93222151240312
2026-02-26 00:15:52,12.5,56.74603174603175,94.9780763723857
2026-02-26 00:16:07,12.5,57.25490196078431,95.02393123236828
2026-02-26 00:16:22,12.5,57.421875,95.06978609235087
2026-02-26 00:16:37,12.5,57.58754863813229,95.11564095233345
2026-02-26 00:16:52,12.5,57.751937984496124,95.16149581231603
